"DATE","TEAMNAME","USERCOUNT","SECONDSSPENT","QUANTITY","VOLUME","WEIGHT","PRICE"
"2022-11-25","DP1","36","804125","200137","658.655362456684","84943.25679138565","621796.51"
"2022-11-25","DD","4","23594","889024","2298.093029351","342052.9452273788","1445217.81"
"2022-11-25","DP2","41","882013","443224","1096.572644759016","170797.09398654793","1199510.67"
"2022-11-28","DD","4","270215","310919","742.014452392","114876.03720907042","508158.25"
"2022-11-28","DP1","50","1154571","389425","1144.780212130973","166041.56318873115","1109068.2"
"2022-11-28","DP2","55","1262205","614481","2034.771136627898","274193.7805433902","2136759.43"
"2022-11-28","HP1","2","2834","129937","275.814963667","48352.44520907042","174391.41"
"2022-11-28","HP2","1","549","91336","233.226861669","35076.45452631579","247208.98"
"2022-11-29","HP2","2","10204","150373","368.979878823","57838.23105263158","273623.1"
"2022-11-29","HP1","2","4047","21560","86.985808818","11163.454","89553.03"
"2022-11-29","DP2","56","1210526","595462","2107.41241957489","266504.08069806953","2225022.0"
"2022-11-29","DP1","52","1231582","236046","848.93024550455","109040.60725823176","884743.78"
"2022-11-29","DD","3","84919","405666","1063.942121772","155595.3538150615","703441.4400000001"
"2022-11-30","DD","5","64186","294865","928.912967108","124383.61231578946","555531.06"
"2022-11-30","HP1","3","2940","6616","40.18903618","4150.374","59483.11"
"2022-11-30","DP2","42","1012406","406665","1332.951027902008","176693.36467205914","1294059.43"
"2022-11-30","DP1","45","1097502","221720","785.411436890229","101947.36156705122","698820.11"
"2022-11-30","HP2","2","3076","124897","358.873442382","51235.58","407377.15"
"2022-12-01","DP2","45","899964","450770","1432.785416871152","194055.03873520927","1390461.42"
"2022-12-01","HP2","3","13231","86670","239.383825597998","35025.477","144611.7"
"2022-12-01","DD","2","953","121812","412.24846391","54682.66905263158","232496.08"
"2022-12-01","DP1","47","1068088","231937","861.57306579264","112493.16664264067","707147.26"
"2022-12-01","HP1","2","2735","54611","171.479121379","25146.79110526316","107263.78"
"2022-12-02","DD","2","4999","271226","808.332022212","112937.862","406520.23"
"2022-12-02","DP1","46","1032720","312339","1064.51180958526","164768.86594411978","651911.04"
"2022-12-02","DP2","37","777347","350049","1043.735774248494","141365.99845423878","841624.39"
"2022-12-02","HP1","2","16566","56834","127.304096461","18910.625","80936.49"
"2022-12-02","HP2","3","18755","800217","2186.398058987499","306855.7880526316","1372031.75"
"2022-12-05","DP1","44","956602","163242","671.351781502959","78474.06035097399","588062.72"
"2022-12-05","DD","1","66","1","0.03056175","2.265","22.95"
"2022-12-05","HP1","2","6529","82207","224.918675066","32680.575","138088.18"
"2022-12-05","DP2","49","1165090","625080","1785.597527759596","246717.1798025253","1286871.72"
"2022-12-05","HP2","1","7888","104776","307.2664519225","41099.178","200556.6"
"2022-12-06","DP1","45","965257","382863","1112.093524629059","157760.03687425447","923679.1"
"2022-12-06","DP2","52","1071770","463471","1587.500883755514","198551.5859854858","1367616.77"
"2022-12-06","HP1","2","24854","32964","128.8677046495","14510.294","111748.53"
"2022-12-06","HP2","1","781","86519","261.204550585","34351.874","208068.77"
"2022-12-07","DD","1","6656","636199","1786.753565882996","248995.778","1225960.39"
"2022-12-07","DP1","46","1034551","215785","800.467209416767","106302.89930151516","684170.0"
"2022-12-07","DP2","48","1183220","578024","1817.244431532574","237906.74068055555","1395598.92"
"2022-12-07","HP1","1","2134","45427","137.6131428605","18262.175","90673.71"
"2022-12-07","HP2","4","25184","495688","1429.37439931","192227.466","935331.45"
"2022-12-08","HP2","3","14041","396927","1119.9302140595","153232.933","753728.23"
"2022-12-08","DP1","42","904248","302050","1000.272700989829","132783.87943863642","731011.54"
"2022-12-08","DP2","48","1065005","508180","1465.41966739418","210694.3933078283","1110148.48"
"2022-12-08","HP1","1","1507","43779","110.462037975","15258.539","75932.67"
"2022-12-08","DD","4","9512","268457","786.15407924","111988.962","705132.94"
"2022-12-09","HP1","1","834","43120","90.577746422","14462.775","62170.53"
"2022-12-09","HP2","4","19847","288329","740.593756516","109853.6528","477303.11"
"2022-12-09","DP1","36","832863","248940","786.533014630498","103784.0266058802","638999.21"
"2022-12-09","DD","5","32564","885263","2367.667623499715","348569.18961363635","1519131.81"
"2022-12-09","DP2","39","838659","360695","909.327574406784","131852.09821226553","827722.95"
"2022-12-12","HP2","1","6459","130929","307.5773293345","45572.59632727272","174004.87"
"2022-12-12","HP1","2","4026","84976","212.025288757","32846.26765454545","124099.15"
"2022-12-12","DP2","43","905852","492555","1439.185753035798","198248.18165705373","1060959.89"
"2022-12-12","DP1","40","892226","299774","864.825841826198","120089.9115621212","645441.7"
"2022-12-12","DD","4","252123","259688","584.962979884","90380.76785454544","403100.58"
"2022-12-13","HP2","2","3094","33631","130.958957693","15862.175","113899.14"
"2022-12-13","HP1","2","3620","50646","132.158995496","18929.345","72792.15"
"2022-12-13","DD","3","6614","400658","1101.877311462","162744.0919292251","812648.67"
"2022-12-13","DP2","46","935145","517339","1716.188595172326","236282.97766029256","1365906.35"
"2022-12-13","DP1","41","1080004","170422","656.042490885691","82747.07417237089","514809.79"
"2022-12-14","HP1","2","1309","18290","73.379219819","9570.249","59764.57"
"2022-12-14","DP2","41","1018369","444014","1440.5898322383389","195290.08498647745","1144033.69"
"2022-12-14","HP2","1","626","74222","220.091737443","29956.51718255034","134729.39"
"2022-12-14","DD","3","99826","342064","1074.093936144002","146524.0980014643","820169.76"
"2022-12-14","DP1","43","997107","290328","1036.051828992704","132292.73988535162","795726.19"
"2022-12-15","HP2","3","10709","102761","348.153614599999","49213.59373020135","214409.06"
"2022-12-15","DD","3","10579","437380","1396.814690116002","189816.53464026845","1070208.29"
"2022-12-15","DP2","46","1042811","501543","1661.748473910226","216991.7571740245","1539102.0"
"2022-12-15","DP1","43","1023728","283662","984.485056736046","130245.29194692816","754202.38"
"2022-12-15","HP1","1","2527","48414","155.681929564","21170.556","80948.52"
"2022-12-16","DP2","19","644462","116376","383.573583396001","48610.900676358855","343193.4"
"2022-12-16","HP2","2","1229","107648","260.351073939","37823.31790170951","162532.78"
"2022-12-16","DD","3","635402","621669","1916.671182229876","264359.2094034659","1092752.98"
"2022-12-16","DP1","11","221241","145691","383.371524795425","54224.683898669566","268347.58"
"2022-12-16","HP1","2","3939","118357","310.651129227998","43299.77527516779","198810.9"
"2022-12-19","DD","2","11362","166160","412.392755856","56928.16782013423","243720.61"
"2022-12-19","DP2","47","974059","504380","1380.243474231908","196911.61169022068","1093951.82"
"2022-12-19","HP1","1","2614","79020","178.127367166","27297.90089195897","113806.78"
"2022-12-19","HP2","1","2369","327","28.752203812","2818.951253083448","17010.98"
"2022-12-19","DP1","44","931483","301178","940.282626598988","126010.43354004876","802628.23"
"2022-12-20","HP2","2","630","95850","255.3621861715","37224.63825308345","172187.71"
"2022-12-20","HP1","2","8540","113750","288.588545924","44676.317439812585","187654.54"
"2022-12-20","DP2","48","1075631","445015","1558.083382832535","208695.45599857776","1336976.61"
"2022-12-20","DP1","45","1037448","307160","1050.407462324318","138319.5891572509","902135.69"
"2022-12-20","DD","4","336044","412782","1132.484157732","161423.23677158414","654830.83"
"2022-12-21","HP2","2","5204","74968","248.611680407","35085.13925308345","202529.08"
"2022-12-21","HP1","2","5477","126684","323.761956856","49738.4535061669","206946.55"
"2022-12-21","DD","5","87584","241086","808.135452228396","110368.23681303627","480668.05"
"2022-12-21","DP1","42","966693","345606","1132.092212628596","151722.12461738047","847303.78"
"2022-12-21","DP2","44","917157","422182","1270.093243100089","177540.51195949427","982239.06"
"2022-12-22","DD","4","19731","524492","1931.99585635","251859.53863887556","1229484.51"
"2022-12-22","HP2","1","494","57254","210.9522418145","27448.251626541725","127834.88"
"2022-12-22","DP1","49","1015648","270768","1078.156086996698","138004.95475694834","717095.93"
"2022-12-22","DP2","47","888852","380748","1560.388982491964","191230.24224580865","959570.57"
"2022-12-22","HP1","1","1097","111046","360.33592688","48604.08075925035","147696.22"
"2022-12-23","DD","3","72956","933712","3183.834213757","419638.395277751","1817642.95"
"2022-12-23","DP1","41","964207","358587","1139.300621533623","151835.7325438986","875883.23"
"2022-12-23","HD","1","781","58967","162.03260431","23502.381518906237","95787.49"
"2022-12-23","HP1","1","918","28567","101.267694305","13073.726879625174","63015.67"
"2022-12-23","HP2","2","4438","142444","450.282778567","62121.5330123338","343623.17"
"2022-12-23","DP2","42","1034566","264487","847.488424616435","114615.47125188886","678222.99"
"2022-12-24","HP2","1","6856","64680","208.654970088","27865.534439812585","153328.55"
"2022-12-24","DP1","10","141598","65307","215.1557413345","27420.88653164557","181443.42"
"2022-12-24","DP2","11","209299","30411","136.174803695","17685.557265822787","114564.51"
"2022-12-26","HP1","1","4816","106271","330.569415495","45987.642449083214","226173.17"
"2022-12-26","DP2","44","928867","413408","1475.540939512232","189010.7965959461","1083675.52"
"2022-12-26","HP2","1","753","106324","329.438797891","46179.71405055181","210414.64"
"2022-12-26","DD","4","5741","236880","766.251794488","100203.57847456187","433117.7"
"2022-12-26","DP1","41","931626","387710","1164.997490227985","162232.2905338335","757626.42"
"2022-12-27","HP1","1","1325","37985","187.765517216","23625.369","56581.87"
"2022-12-27","DP2","48","1103659","486912","1528.448183077471","206190.4602103096","1283816.41"
"2022-12-27","DP1","41","929863","396485","1103.630038272798","161700.02036238613","868314.37"
"2022-12-27","DD","5","102488","573149","1630.318319641","230775.7532987262","940534.21"
"2022-12-27","HP2","1","7117","160435","425.886725701","62330.92092405064","324156.77"
"2022-12-28","HP1","1","2715","21015","103.722046804","11942.309","57300.01"
"2022-12-28","DP2","39","885636","519672","1398.70710321479","198790.38683989356","1109051.13"
"2022-12-28","DD","4","81460","267500","729.539947766","98989.00262586123","473319.71"
"2022-12-28","HP2","1","350","60422","134.9200832475","21430.340717993917","97626.74"
"2022-12-28","DP1","37","847325","352327","1026.917871185617","140741.96654935364","790569.92"
"2022-12-29","DD","2","5627","477218","1415.204153882","188801.5106135329","990242.03"
"2022-12-29","DP1","38","828054","231890","693.175942634541","96754.475420572","598735.45"
"2022-12-29","DP2","38","799750","424935","1346.455473705119","179494.40092622547","953797.92"
"2022-12-29","HP1","1","1449","15759","33.935546762","5630.807717993912","23458.21"
"2022-12-29","HP2","1","122","19619","65.467856054","8424.657621629263","40202.8"
"2022-12-30","HP1","1","477","2881","9.302699627","1476.985","4218.01"
"2022-12-30","DP1","36","730188","305188","810.090095820056","122012.31505124936","581985.34"
"2022-12-30","DP2","32","655645","314012","868.289368531135","119618.25646259516","654811.43"
"2022-12-30","HP2","1","539","73855","162.93281963","24322.674243258527","112525.05"
"2022-12-30","DD","4","16122","597616","1592.71398239","231904.82536687184","1120372.23"
"2023-01-02","DP1","34","791171","318627","1074.590671199312","129173.4602855884","795215.26"
"2023-01-02","DP2","39","831054","345876","968.836410856412","131426.6414285704","863500.37"
"2023-01-02","HP1","1","2681","40743","111.1825747045","15702.004973034112","76502.64"
"2023-01-02","HP2","1","2687","94097","253.511662606","33852.88497303411","155759.9"
"2023-01-02","DD","3","270523","213255","514.756871496","77017.1397028097","362037.51"
"2023-01-03","DD","3","6732","277695","803.886574006","106881.89691910234","622703.26"
"2023-01-03","DP1","33","780345","204081","673.550653022534","86058.84568445523","621052.3"
"2023-01-03","DP2","44","842966","398851","1158.104357518507","158780.99167970315","1056807.2"
"2023-01-03","HP1","1","3058","31094","70.797124789","10298.296697803982","56608.6"
"2023-01-03","HP2","2","15333","87970","299.088254809","38757.75448651706","239662.39"
"2023-01-04","DD","4","98608","159256","529.178460374","66384.29800860723","390338.55"
"2023-01-04","DP1","32","658119","187564","724.689894454788","81997.54254472273","580351.96"
"2023-01-04","DP2","34","754542","350760","1119.992003757078","136322.40728419932","970819.9"
"2023-01-04","HP1","1","1771","48578","134.689924752","18274.587162162927","84340.43"
"2023-01-04","HP2","2","8170","54972","183.218324005","22527.47820574878","151257.05"
"2023-01-05","DD","3","20269","366661","1078.904145438002","139871.3095196469","895374.01"
"2023-01-05","DP1","30","556725","106712","423.827421943046","53387.35940301272","487600.31"
"2023-01-05","DP2","31","640261","385665","1062.776282182615","153294.7451869716","2886751.86"
"2023-01-05","HP1","1","799","40199","89.075765216","14710.262889435657","149815.76"
"2023-01-05","HP2","3","7908","47171","154.432124798501","21968.411126482217","517487.44"
"2023-01-06","HP1","1","1034","23493","76.917858062","10478.607648651703","49486.58"
"2023-01-06","DP2","29","556215","194655","625.150835338216","80836.48698144955","556942.69"
"2023-01-06","DP1","21","306704","200496","531.266280007743","79080.43633585684","365850.02"
"2023-01-06","DD","5","610043","273149","757.181057441002","101775.54524807182","507928.67"
"2023-01-06","HP2","2","14584","151959","373.134373672","54476.17824817941","256607.8"
"2023-01-09","DP2","24","418919","171758","779.277662149505","86112.78225706388","662199.86"
"2023-01-09","DD","4","2112","136820","433.882203149","56147.163601866414","312805.24"
"2023-01-09","DP1","31","815743","99609","430.839086262506","49336.51927897592","422562.89"
"2023-01-09","HP1","2","3193","262537","757.771878296","98935.1788611504","445493.18"
"2023-01-09","HP2","3","8327","92458","399.513183535","42478.6115057433","256203.73"
"2023-01-10","DD","3","90546","117070","432.338613735002","52567.84541045128","296472.08"
"2023-01-10","DP1","30","564478","108040","520.256171409371","57408.75089761223","424465.51"
"2023-01-10","HP2","3","10290","66041","260.785703889","30969.68148648878","171287.01"
"2023-01-10","DP2","31","452265","187106","986.507099983289","97641.6392555076","799688.83"
"2023-01-10","HP1","1","472","4605","17.94664515","4087.953","8968.01"
"2023-01-11","HP2","3","7002","88174","385.760792134","41354.53296144637","250396.95"
